flight_id,origin_city_id,destination_city_id,departure_time,arrival_time,airline_id,status,ErrorText
1318884,824,1046,10/17/2016 09:00:00,10/17/2016 16:30:00,8,New flights,
1318885,824,1046,10/17/2016 06:15:00,10/17/2016 15:30:00,2,New flights,
1318886,824,1046,10/17/2016 13:00:00,10/17/2016 21:30:00,2,New flights,
1318890,824,1046,10/17/2016 08:00:00,10/17/2016 20:30:00,2,New flights,
1318891,824,1046,10/17/2016 09:00:00,10/17/2016 21:10:00,2,New flights,
1318893,824,1046,10/17/2016 23:40:00,10/18/2016 19:40:00,2,New flights,
1318894,824,1046,10/17/2016 06:30:00,10/17/2016 14:35:00,2,New flights,
1318895,824,1046,10/17/2016 10:10:00,10/17/2016 18:25:00,2,New flights,
1318896,824,1046,10/17/2016 12:45:00,10/17/2016 21:30:00,2,New flights,
1318044,4206,925,10/17/2016 23:15:00,10/18/2016 11:30:00,2,New flights,
1318048,4206,925,10/17/2016 22:00:00,10/18/2016 11:45:00,2,New flights,
1318045,4206,925,10/17/2016 10:00:00,10/18/2016 02:45:00,2,New flights,
1318047,4206,925,10/17/2016 07:00:00,10/17/2016 20:05:00,10,New flights,
1416391,3398,1009,10/17/2016 22:40:00,10/18/2016 11:35:00,2,New flights,
1416392,3398,1009,10/17/2016 23:30:00,10/18/2016 14:20:00,2,New flights,
1318793,3398,1046,10/17/2016 15:15:00,10/18/2016 06:30:00,2,New flights,
1318794,3398,1046,10/17/2016 22:40:00,10/18/2016 07:00:00,2,New flights,
1318792,3398,1046,10/17/2016 10:15:00,10/17/2016 19:30:00,2,New flights,
1318795,3398,1046,10/17/2016 09:00:00,10/17/2016 19:25:00,2,New flights,
1318796,3398,1046,10/17/2016 09:15:00,10/17/2016 19:55:00,2,New flights,
1318797,3398,1046,10/17/2016 12:00:00,10/18/2016 05:45:00,2,New flights,
1416393,3398,1192,10/17/2016 22:40:00,10/18/2016 10:50:00,2,New flights,
1416394,3398,1192,10/17/2016 23:30:00,10/18/2016 13:25:00,2,New flights,
1318684,1294,1587,10/17/2016 21:45:00,10/18/2016 19:00:00,10,New flights,
1318685,1294,1587,10/17/2016 07:00:00,10/17/2016 23:00:00,3,New flights,
1318687,1294,1587,10/17/2016 00:45:00,10/17/2016 19:05:00,2,New flights,
1318688,1294,1587,10/17/2016 09:10:00,10/18/2016 06:45:00,2,New flights,
1318853,824,925,10/17/2016 09:00:00,10/17/2016 14:50:00,2,New flights,
1318854,824,925,10/17/2016 10:55:00,10/17/2016 17:50:00,2,New flights,
1318855,824,925,10/17/2016 12:50:00,10/17/2016 19:50:00,2,New flights,
1318859,824,925,10/17/2016 03:30:00,10/17/2016 08:30:00,2,New flights,
1318861,824,925,10/17/2016 09:15:00,10/17/2016 14:50:00,2,New flights,
1318862,824,925,10/17/2016 11:15:00,10/17/2016 15:50:00,2,New flights,
1318871,824,925,10/17/2016 08:15:00,10/17/2016 13:50:00,2,New flights,
1318872,824,925,10/17/2016 10:15:00,10/17/2016 15:50:00,2,New flights,
1318873,824,925,10/17/2016 12:15:00,10/17/2016 17:50:00,2,New flights,
1319152,925,1192,10/17/2016 22:45:00,10/18/2016 06:40:00,2,New flights,
1319122,925,1192,10/17/2016 23:30:00,10/18/2016 17:35:00,10,New flights,
1319110,925,1192,10/17/2016 07:50:00,10/17/2016 16:55:00,10,New flights,
1319111,925,1192,10/17/2016 09:00:00,10/17/2016 19:40:00,10,New flights,
1319114,925,1192,10/17/2016 12:40:00,10/17/2016 22:25:00,10,New flights,
1319115,925,1192,10/17/2016 07:00:00,10/17/2016 15:50:00,10,New flights,
1319116,925,1192,10/17/2016 08:30:00,10/17/2016 16:55:00,10,New flights,
1319117,925,1192,10/17/2016 09:25:00,10/17/2016 19:40:00,10,New flights,
1319118,925,1192,10/17/2016 09:40:00,10/17/2016 18:40:00,10,New flights,
1319123,925,1192,10/17/2016 14:30:00,10/17/2016 23:20:00,3,New flights,
1319125,925,1192,10/17/2016 03:25:00,10/17/2016 15:20:00,2,New flights,
1319126,925,1192,10/17/2016 08:35:00,10/17/2016 20:30:00,2,New flights,
1319127,925,1192,10/17/2016 10:35:00,10/17/2016 21:00:00,2,New flights,
1319133,925,1192,10/17/2016 00:15:00,10/17/2016 14:05:00,2,New flights,
1319134,925,1192,10/17/2016 02:30:00,10/17/2016 15:20:00,2,New flights,
1319135,925,1192,10/17/2016 03:55:00,10/17/2016 17:55:00,2,New flights,
1319136,925,1192,10/17/2016 07:10:00,10/17/2016 18:15:00,2,New flights,
1319138,925,1192,10/17/2016 09:00:00,10/17/2016 20:30:00,2,New flights,
1319141,925,1192,10/17/2016 07:55:00,10/17/2016 18:30:00,2,New flights,
1319145,925,1192,10/17/2016 01:00:00,10/17/2016 14:05:00,2,New flights,
1319147,925,1192,10/17/2016 07:00:00,10/17/2016 15:30:00,2,New flights,
1319148,925,1192,10/17/2016 09:30:00,10/17/2016 17:00:00,2,New flights,
1319149,925,1192,10/17/2016 13:00:00,10/17/2016 20:30:00,2,New flights,
1319153,925,1192,10/17/2016 09:30:00,10/17/2016 18:20:00,23,New flights,
1318971,152,1294,10/17/2016 07:15:00,10/17/2016 12:50:00,2,New flights,
1318972,152,1294,10/17/2016 10:15:00,10/17/2016 15:50:00,2,New flights,
1318976,152,1294,10/17/2016 07:30:00,10/17/2016 13:20:00,51,New flights,
1318977,152,1294,10/17/2016 08:30:00,10/17/2016 15:30:00,51,New flights,
1378456,925,1118,10/17/2016 23:30:00,10/18/2016 22:30:00,5,New flights,
1318992,925,1118,10/17/2016 08:00:00,10/17/2016 13:55:00,2,New flights,
1319000,925,1118,10/17/2016 11:30:00,10/17/2016 17:25:00,2,New flights,
1319001,925,1118,10/17/2016 11:50:00,10/17/2016 15:00:00,2,New flights,
1319002,925,1118,10/17/2016 12:50:00,10/17/2016 16:00:00,2,New flights,
1319003,925,1118,10/17/2016 13:20:00,10/17/2016 16:35:00,2,New flights,
1319004,925,1118,10/17/2016 13:50:00,10/17/2016 17:00:00,2,New flights,
1319005,925,1118,10/17/2016 14:20:00,10/17/2016 17:30:00,2,New flights,
1319006,925,1118,10/17/2016 14:50:00,10/17/2016 18:00:00,2,New flights,
1319015,925,1118,10/17/2016 07:00:00,10/17/2016 10:10:00,23,New flights,
1319016,925,1118,10/17/2016 09:00:00,10/17/2016 12:20:00,23,New flights,
1319017,925,1118,10/17/2016 10:00:00,10/17/2016 13:10:00,23,New flights,
1319018,925,1118,10/17/2016 11:00:00,10/17/2016 14:10:00,23,New flights,
1319019,925,1118,10/17/2016 13:00:00,10/17/2016 16:20:00,23,New flights,
1319026,925,1118,10/17/2016 06:00:00,10/17/2016 09:10:00,23,New flights,
1319027,925,1118,10/17/2016 06:40:00,10/17/2016 11:30:00,10,New flights,
1319028,925,1118,10/17/2016 07:20:00,10/17/2016 12:30:00,10,New flights,
1319029,925,1118,10/17/2016 13:30:00,10/17/2016 19:55:00,10,New flights,
1319031,925,1118,10/17/2016 08:10:00,10/17/2016 11:30:00,10,New flights,
1319032,925,1118,10/17/2016 09:10:00,10/17/2016 12:30:00,10,New flights,
1319033,925,1118,10/17/2016 12:25:00,10/17/2016 15:45:00,10,New flights,
1319034,925,1118,10/17/2016 14:25:00,10/17/2016 17:45:00,10,New flights,
1319037,925,1118,10/17/2016 00:40:00,10/17/2016 04:15:00,2,New flights,
1319039,925,1118,10/17/2016 08:00:00,10/17/2016 11:30:00,23,New flights,
1319040,925,1118,10/17/2016 12:00:00,10/17/2016 15:30:00,23,New flights,
1319043,925,1118,10/17/2016 00:15:00,10/17/2016 04:15:00,2,New flights,
1319044,925,1118,10/17/2016 02:30:00,10/17/2016 06:30:00,2,New flights,
1319340,1046,1177,10/17/2016 17:15:00,10/17/2016 19:40:00,10,New flights,
1319339,1046,1177,10/17/2016 11:20:00,10/17/2016 13:30:00,10,New flights,
1319345,1046,1177,10/17/2016 00:10:00,10/17/2016 02:30:00,2,New flights,
1319346,1046,1177,10/17/2016 00:25:00,10/17/2016 02:50:00,2,New flights,
1319347,1046,1177,10/17/2016 08:40:00,10/17/2016 10:30:00,2,New flights,
1319348,1046,1177,10/17/2016 10:15:00,10/17/2016 12:30:00,2,New flights,
1319349,1046,1177,10/17/2016 10:35:00,10/17/2016 12:30:00,2,New flights,
1319350,1046,1177,10/17/2016 12:35:00,10/17/2016 14:50:00,2,New flights,
1319351,1046,1177,10/17/2016 13:00:00,10/17/2016 14:50:00,2,New flights,
1319360,1046,1177,10/17/2016 05:10:00,10/17/2016 07:40:00,2,New flights,
1319361,1046,1177,10/17/2016 07:30:00,10/17/2016 09:25:00,2,New flights,
1319362,1046,1177,10/17/2016 08:00:00,10/17/2016 10:00:00,2,New flights,
1319363,1046,1177,10/17/2016 08:15:00,10/17/2016 10:30:00,2,New flights,
1319364,1046,1177,10/17/2016 09:50:00,10/17/2016 12:15:00,2,New flights,
1319365,1046,1177,10/17/2016 11:00:00,10/17/2016 13:00:00,2,New flights,
1319366,1046,1177,10/17/2016 12:15:00,10/17/2016 14:30:00,2,New flights,
1319272,1046,1294,10/17/2016 20:00:00,10/18/2016 06:00:00,2,New flights,
1319264,1046,1294,10/17/2016 11:20:00,10/17/2016 17:45:00,10,New flights,
1319265,1046,1294,10/17/2016 11:40:00,10/17/2016 17:10:00,10,New flights,
1319267,1046,1294,10/17/2016 12:10:00,10/17/2016 17:05:00,10,New flights,
1319270,1046,1294,10/17/2016 01:50:00,10/17/2016 09:05:00,2,New flights,
1319271,1046,1294,10/17/2016 08:00:00,10/17/2016 14:35:00,2,New flights,
1319273,1046,1294,10/17/2016 00:25:00,10/17/2016 10:05:00,2,New flights,
1319274,1046,1294,10/17/2016 06:35:00,10/17/2016 14:20:00,2,New flights,
1319276,1046,1294,10/17/2016 01:20:00,10/17/2016 08:00:00,2,New flights,
1319277,1046,1294,10/17/2016 07:30:00,10/17/2016 13:20:00,2,New flights,
1319278,1046,1294,10/17/2016 08:15:00,10/17/2016 13:55:00,2,New flights,
1319279,1046,1294,10/17/2016 11:00:00,10/17/2016 17:05:00,2,New flights,
1319280,1046,1294,10/17/2016 13:00:00,10/17/2016 20:10:00,2,New flights,
1319287,1046,1294,10/17/2016 09:35:00,10/17/2016 16:45:00,2,New flights,
1319182,925,1005,10/17/2016 10:40:00,10/17/2016 13:20:00,2,New flights,
1319183,925,1005,10/17/2016 11:40:00,10/17/2016 14:20:00,2,New flights,
1319184,925,1005,10/17/2016 12:40:00,10/17/2016 15:20:00,2,New flights,
1319191,925,1005,10/17/2016 03:55:00,10/17/2016 06:35:00,2,New flights,
1319192,925,1005,10/17/2016 03:15:00,10/17/2016 06:35:00,2,New flights,
1319193,925,1005,10/17/2016 08:00:00,10/17/2016 10:35:00,2,New flights,
1319194,925,1005,10/17/2016 09:00:00,10/17/2016 11:35:00,2,New flights,
1319195,925,1005,10/17/2016 10:00:00,10/17/2016 12:35:00,2,New flights,
1319196,925,1005,10/17/2016 11:00:00,10/17/2016 13:35:00,2,New flights,
1319197,925,1005,10/17/2016 12:00:00,10/17/2016 14:35:00,2,New flights,
1319198,925,1005,10/17/2016 13:00:00,10/17/2016 15:35:00,2,New flights,
1319209,925,1005,10/17/2016 08:15:00,10/17/2016 10:35:00,2,New flights,
1319210,925,1005,10/17/2016 09:15:00,10/17/2016 11:35:00,2,New flights,
1319211,925,1005,10/17/2016 10:15:00,10/17/2016 12:35:00,2,New flights,
1319254,925,1005,10/17/2016 10:00:00,10/17/2016 12:25:00,23,New flights,
1319255,925,1005,10/17/2016 11:30:00,10/17/2016 13:55:00,23,New flights,
1319256,925,1005,10/17/2016 09:00:00,10/17/2016 11:25:00,23,New flights,
1319258,925,1005,10/17/2016 12:45:00,10/17/2016 15:10:00,23,New flights,
1319261,925,1005,10/17/2016 22:15:00,10/18/2016 01:00:00,23,New flights,
1342259,1294,3594,10/17/2016 11:00:00,10/17/2016 18:45:00,2,New flights,
1319473,152,117,10/17/2016 23:55:00,10/18/2016 08:50:00,2,New flights,
1319474,152,117,10/17/2016 05:46:00,10/17/2016 08:05:00,2,New flights,
1319475,152,117,10/17/2016 06:42:00,10/17/2016 09:08:00,2,New flights,
1319476,152,117,10/17/2016 07:40:00,10/17/2016 10:08:00,2,New flights,
1319477,152,117,10/17/2016 08:40:00,10/17/2016 11:08:00,2,New flights,
1319478,152,117,10/17/2016 09:40:00,10/17/2016 12:08:00,2,New flights,
1319479,152,117,10/17/2016 10:40:00,10/17/2016 13:08:00,2,New flights,
1319481,152,117,10/17/2016 12:40:00,10/17/2016 15:08:00,2,New flights,
1319489,152,117,10/17/2016 07:46:00,10/17/2016 10:08:00,2,New flights,
1319490,152,117,10/17/2016 08:46:00,10/17/2016 11:08:00,2,New flights,
1319491,152,117,10/17/2016 09:46:00,10/17/2016 12:08:00,2,New flights,
1319492,152,117,10/17/2016 10:46:00,10/17/2016 13:08:00,2,New flights,
1319493,152,117,10/17/2016 11:46:00,10/17/2016 14:08:00,2,New flights,
1319494,152,117,10/17/2016 12:46:00,10/17/2016 15:08:00,2,New flights,
1378485,925,3596,10/17/2016 07:30:00,10/17/2016 22:30:00,3,New flights,
1378487,925,3596,10/17/2016 11:00:00,10/17/2016 23:59:00,23,New flights,
1378473,925,5086,10/17/2016 11:00:00,10/17/2016 23:00:00,2,New flights,
1378474,925,5086,10/17/2016 13:00:00,10/18/2016 00:50:00,2,New flights,
1378477,925,5086,10/17/2016 07:30:00,10/17/2016 17:15:00,3,New flights,
1378542,1118,4231,10/17/2016 14:30:00,10/18/2016 05:20:00,5,New flights,
1318574,1192,217,10/17/2016 23:05:00,10/18/2016 02:45:00,2,New flights,
1318572,1192,217,10/17/2016 11:00:00,10/17/2016 13:45:00,2,New flights,
1318575,1192,217,10/17/2016 07:10:00,10/17/2016 10:10:00,2,New flights,
1318576,1192,217,10/17/2016 12:20:00,10/17/2016 21:20:00,2,New flights,
1318577,1192,217,10/17/2016 08:45:00,10/17/2016 12:00:00,3,New flights,
1318578,1192,217,10/17/2016 09:45:00,10/17/2016 12:30:00,3,New flights,
1319093,925,1294,10/17/2016 09:30:00,10/17/2016 16:20:00,42,New flights,
1319094,925,1294,10/17/2016 07:00:00,10/17/2016 20:25:00,10,New flights,
1319095,925,1294,10/17/2016 08:25:00,10/17/2016 22:30:00,10,New flights,
1319096,925,1294,10/17/2016 11:25:00,10/17/2016 19:15:00,10,New flights,
1319099,925,1294,10/17/2016 10:15:00,10/17/2016 17:55:00,23,New flights,
1319101,925,1294,10/17/2016 08:15:00,10/17/2016 17:30:00,23,New flights,
1319103,925,1294,10/17/2016 12:00:00,10/17/2016 21:15:00,23,New flights,
1319105,925,1294,10/17/2016 06:30:00,10/17/2016 13:55:00,10,New flights,
1319106,925,1294,10/17/2016 08:00:00,10/17/2016 20:25:00,10,New flights,
1319107,925,1294,10/17/2016 11:00:00,10/17/2016 19:15:00,10,New flights,
1319584,152,824,10/17/2016 23:10:00,10/18/2016 03:00:00,2,New flights,
1319561,152,824,10/17/2016 06:55:00,10/17/2016 11:30:00,48,New flights,
1319563,152,824,10/17/2016 10:55:00,10/17/2016 15:30:00,48,New flights,
1319564,152,824,10/17/2016 12:45:00,10/17/2016 17:30:00,48,New flights,
1319574,152,824,10/17/2016 13:00:00,10/17/2016 16:55:00,3,New flights,
1319576,152,824,10/17/2016 06:55:00,10/17/2016 10:50:00,2,New flights,
1319577,152,824,10/17/2016 08:00:00,10/17/2016 11:55:00,2,New flights,
1319578,152,824,10/17/2016 08:55:00,10/17/2016 12:45:00,2,New flights,
1319580,152,824,10/17/2016 12:55:00,10/17/2016 16:45:00,2,New flights,
1319586,152,824,10/17/2016 08:45:00,10/17/2016 13:43:00,51,New flights,
1319645,3398,5330,10/17/2016 21:00:00,10/18/2016 05:30:00,29,New flights,
1319649,3398,5330,10/17/2016 08:30:00,10/17/2016 16:30:00,28,New flights,
1319650,3398,5330,10/17/2016 11:00:00,10/17/2016 19:20:00,28,New flights,
1319654,3398,5330,10/17/2016 08:05:00,10/17/2016 15:00:00,2,New flights,
1319655,3398,5330,10/17/2016 09:45:00,10/17/2016 18:00:00,2,New flights,
1319658,3398,5330,10/17/2016 04:10:00,10/17/2016 15:00:00,2,New flights,
1319659,3398,5330,10/17/2016 09:00:00,10/17/2016 16:00:00,2,New flights,
1319549,152,3596,10/17/2016 00:00:00,10/17/2016 03:50:00,23,New flights,
1378620,1587,1118,10/17/2016 16:10:00,10/17/2016 22:30:00,5,New flights,
1378621,1587,1118,10/17/2016 07:45:00,10/17/2016 22:30:00,5,New flights,
1318262,217,925,10/17/2016 15:30:00,10/18/2016 06:00:00,2,New flights,
1318261,217,925,10/17/2016 08:30:00,10/17/2016 20:00:00,2,New flights,
1318264,217,925,10/17/2016 07:00:00,10/17/2016 22:00:00,3,New flights,
1318266,217,925,10/17/2016 05:00:00,10/18/2016 02:45:00,2,New flights,
1318096,925,4206,10/17/2016 21:15:00,10/18/2016 16:00:00,2,New flights,
1318104,925,4206,10/17/2016 06:50:00,10/17/2016 18:00:00,2,New flights,
1318182,925,824,10/17/2016 15:00:00,10/17/2016 19:30:00,10,New flights,
1318191,925,824,10/17/2016 11:00:00,10/17/2016 16:00:00,23,New flights,
1318192,925,824,10/17/2016 07:30:00,10/17/2016 12:00:00,3,New flights,
1318196,925,824,10/17/2016 02:20:00,10/17/2016 08:00:00,48,New flights,
1318197,925,824,10/17/2016 07:30:00,10/17/2016 13:00:00,48,New flights,
1318198,925,824,10/17/2016 11:30:00,10/17/2016 17:00:00,48,New flights,
1318204,925,824,10/17/2016 11:00:00,10/17/2016 17:00:00,48,New flights,
1318205,925,824,10/17/2016 13:00:00,10/17/2016 19:00:00,48,New flights,
1318211,925,824,10/17/2016 03:30:00,10/17/2016 12:10:00,2,New flights,
1318212,925,824,10/17/2016 03:55:00,10/17/2016 12:10:00,2,New flights,
1318213,925,824,10/17/2016 08:20:00,10/17/2016 14:10:00,2,New flights,
1318215,925,824,10/17/2016 10:40:00,10/17/2016 16:45:00,2,New flights,
1318216,925,824,10/17/2016 12:40:00,10/17/2016 18:40:00,2,New flights,
1318471,1046,824,10/17/2016 00:25:00,10/17/2016 13:00:00,2,New flights,
1318472,1046,824,10/17/2016 01:10:00,10/17/2016 14:10:00,2,New flights,
1318473,1046,824,10/17/2016 05:50:00,10/17/2016 17:40:00,2,New flights,
1318474,1046,824,10/17/2016 13:15:00,10/17/2016 22:55:00,2,New flights,
1318480,1046,824,10/17/2016 11:25:00,10/17/2016 19:30:00,2,New flights,
1416400,3863,1118,10/17/2016 16:45:00,10/18/2016 14:00:00,2,New flights,
1322530,1294,3596,10/18/2016 22:45:00,10/19/2016 08:15:00,3,New flights,
1323479,152,925,10/18/2016 06:45:00,10/18/2016 17:30:00,23,New flights,
1322541,1294,3863,10/18/2016 03:50:00,10/18/2016 14:30:00,6,New flights,
1323207,152,117,10/18/2016 05:46:00,10/18/2016 08:05:00,2,New flights,
1323346,3398,217,10/18/2016 21:30:00,10/19/2016 01:25:00,2,New flights,
1323348,3398,217,10/18/2016 10:20:00,10/18/2016 15:20:00,2,New flights,
1322732,824,1294,10/18/2016 06:15:00,10/18/2016 13:55:00,2,New flights,
1323493,152,925,10/18/2016 17:40:00,10/19/2016 07:00:00,2,New flights,
1322733,824,1294,10/18/2016 09:30:00,10/18/2016 14:30:00,2,New flights,
1322218,1005,824,10/18/2016 10:00:00,10/18/2016 12:00:00,3,New flights,
1322557,1294,824,10/18/2016 17:30:00,10/18/2016 22:45:00,18,New flights,
1322558,1294,824,10/18/2016 17:00:00,10/18/2016 22:45:00,18,New flights,
1322601,1335,152,10/18/2016 16:50:00,10/19/2016 04:45:00,10,New flights,
1322608,1335,152,10/18/2016 00:05:00,10/18/2016 07:40:00,51,New flights,
1322836,925,1118,10/18/2016 13:00:00,10/18/2016 16:20:00,23,New flights,
1322848,925,1118,10/18/2016 03:40:00,10/18/2016 11:25:00,48,New flights,
1322921,925,1192,10/18/2016 06:40:00,10/18/2016 16:45:00,3,New flights,
1322953,925,1005,10/18/2016 09:00:00,10/18/2016 11:35:00,48,New flights,
1323177,1192,1051,10/18/2016 00:15:00,10/18/2016 06:20:00,2,New flights,
1378882,1294,5330,10/18/2016 06:45:00,10/19/2016 06:00:00,2,New flights,
1379042,1294,197,10/18/2016 19:30:00,10/19/2016 12:35:00,3,New flights,
1378849,1118,4231,10/18/2016 14:30:00,10/19/2016 05:20:00,3,New flights,
1378969,925,197,10/18/2016 10:00:00,10/19/2016 12:35:00,3,New flights,
1322432,1192,5330,10/18/2016 07:10:00,10/18/2016 21:55:00,2,New flights,
1322756,1485,3398,10/18/2016 19:30:00,10/19/2016 07:00:00,2,New flights,
1322748,1485,3398,10/18/2016 00:05:00,10/18/2016 08:50:00,2,New flights,
1322457,1587,925,10/18/2016 10:30:00,10/18/2016 18:00:00,10,New flights,
1322481,1587,1192,10/18/2016 08:00:00,10/18/2016 22:35:00,3,New flights,
1322275,1046,1587,10/18/2016 00:50:00,10/18/2016 19:05:00,2,New flights,
1322643,3398,1192,10/18/2016 09:00:00,10/18/2016 15:40:00,2,New flights,
1323030,1046,1294,10/18/2016 01:20:00,10/18/2016 08:00:00,2,New flights,
1321983,925,4206,10/18/2016 21:00:00,10/19/2016 05:55:00,3,New flights,
1323257,1294,785,10/18/2016 04:50:00,10/18/2016 09:10:00,48,New flights,
1323258,1294,785,10/18/2016 04:05:00,10/18/2016 09:10:00,48,New flights,
1323054,1046,1485,10/18/2016 10:45:00,10/18/2016 13:45:00,10,New flights,
1322667,824,925,10/18/2016 08:30:00,10/18/2016 13:25:00,48,New flights,
1322673,824,925,10/18/2016 06:35:00,10/18/2016 12:55:00,48,New flights,
1322677,824,925,10/18/2016 06:30:00,10/18/2016 11:05:00,10,New flights,
1322678,824,925,10/18/2016 09:00:00,10/18/2016 13:30:00,10,New flights,
1322679,824,925,10/18/2016 18:00:00,10/18/2016 22:15:00,10,New flights,
1322707,824,925,10/18/2016 12:30:00,10/18/2016 17:30:00,23,New flights,
1346952,1046,152,10/18/2016 21:00:00,10/19/2016 07:40:00,51,New flights,
1321972,4206,1294,10/18/2016 19:15:00,10/19/2016 09:05:00,2,New flights,
1322016,925,1587,10/18/2016 15:15:00,10/18/2016 23:00:00,10,New flights,
1322045,925,824,10/18/2016 15:00:00,10/18/2016 19:30:00,10,New flights,
1322046,925,824,10/18/2016 19:00:00,10/18/2016 23:30:00,10,New flights,
1322065,925,824,10/18/2016 09:00:00,10/18/2016 14:10:00,2,New flights,
1322081,925,824,10/18/2016 07:00:00,10/18/2016 13:00:00,48,New flights,
1322082,925,824,10/18/2016 09:00:00,10/18/2016 13:45:00,48,New flights,
1322264,1046,3596,10/18/2016 16:30:00,10/19/2016 08:15:00,10,New flights,
1448569,217,925,10/19/2016 19:30:00,10/20/2016 09:00:00,2,New flights,
1325840,217,925,10/19/2016 05:00:00,10/20/2016 02:25:00,2,New flights,
1325843,217,925,10/19/2016 02:00:00,10/19/2016 17:00:00,2,New flights,
1382043,1335,5086,10/19/2016 01:45:00,10/19/2016 11:15:00,3,New flights,
1350339,1335,217,10/19/2016 03:30:00,10/19/2016 12:55:00,2,New flights,
1448568,1046,3353,10/19/2016 09:00:00,10/19/2016 23:30:00,2,New flights,
1350457,1485,152,10/19/2016 00:25:00,10/19/2016 12:55:00,2,New flights,
1350458,1485,152,10/19/2016 06:20:00,10/19/2016 16:20:00,2,New flights,
1350383,1335,824,10/19/2016 01:45:00,10/19/2016 06:00:00,11,New flights,
1326387,824,925,10/19/2016 06:35:00,10/19/2016 13:25:00,48,New flights,
1326394,824,925,10/19/2016 06:30:00,10/19/2016 11:05:00,10,New flights,
1326407,824,925,10/19/2016 06:15:00,10/19/2016 11:00:00,2,New flights,
1326422,824,925,10/19/2016 12:30:00,10/19/2016 17:30:00,23,New flights,
1326869,1192,1046,10/19/2016 07:20:00,10/19/2016 09:40:00,2,New flights,
1326878,1192,1046,10/19/2016 13:55:00,10/19/2016 16:15:00,3,New flights,
1325730,925,3398,10/19/2016 00:15:00,10/19/2016 20:10:00,2,New flights,
1325809,925,152,10/19/2016 03:15:00,10/19/2016 14:05:00,2,New flights,
1326623,925,1192,10/19/2016 02:30:00,10/19/2016 15:20:00,2,New flights,
1326624,925,1192,10/19/2016 03:55:00,10/19/2016 17:55:00,2,New flights,
1326628,925,1192,10/19/2016 03:25:00,10/19/2016 15:20:00,2,New flights,
1326660,925,1005,10/19/2016 07:30:00,10/19/2016 09:55:00,10,New flights,
1326663,925,1005,10/19/2016 03:30:00,10/19/2016 06:35:00,2,New flights,
1326664,925,1005,10/19/2016 03:55:00,10/19/2016 06:35:00,2,New flights,
1326688,925,1005,10/19/2016 03:15:00,10/19/2016 06:35:00,2,New flights,
1326745,1046,1294,10/19/2016 05:50:00,10/19/2016 13:55:00,2,New flights,
1448561,1046,1294,10/19/2016 09:15:00,10/19/2016 17:05:00,2,New flights,
1326771,1046,1485,10/19/2016 06:15:00,10/19/2016 10:15:00,2,New flights,
1448562,3398,1046,10/19/2016 13:00:00,10/20/2016 00:20:00,2,New flights,
1326522,925,1118,10/19/2016 02:50:00,10/19/2016 06:30:00,2,New flights,
1326523,925,1118,10/19/2016 00:15:00,10/19/2016 04:15:00,2,New flights,
1326524,925,1118,10/19/2016 02:30:00,10/19/2016 06:30:00,2,New flights,
1326536,925,1118,10/19/2016 07:50:00,10/19/2016 11:00:00,2,New flights,
1326537,925,1118,10/19/2016 08:50:00,10/19/2016 12:05:00,2,New flights,
1326806,1046,1177,10/19/2016 00:25:00,10/19/2016 02:50:00,2,New flights,
1326825,1046,1177,10/19/2016 05:10:00,10/19/2016 07:40:00,2,New flights,
1327129,3457,1192,10/19/2016 04:10:00,10/19/2016 12:15:00,2,New flights,
1326580,925,1294,10/19/2016 03:55:00,10/19/2016 15:30:00,2,New flights,
1325852,217,1046,10/19/2016 05:10:00,10/19/2016 19:30:00,2,New flights,
1325758,925,824,10/19/2016 03:15:00,10/19/2016 08:45:00,2,New flights,
1325767,925,824,10/19/2016 07:00:00,10/19/2016 11:55:00,48,New flights,
1325768,925,824,10/19/2016 09:00:00,10/19/2016 15:00:00,48,New flights,
1325769,925,824,10/19/2016 11:00:00,10/19/2016 15:55:00,48,New flights,
1325771,925,824,10/19/2016 15:00:00,10/19/2016 21:00:00,48,New flights,
1448566,3863,1294,10/19/2016 09:45:00,10/19/2016 20:45:00,2,New flights,
1327221,1005,152,10/19/2016 00:25:00,10/19/2016 06:15:00,2,New flights,
1327222,1005,152,10/19/2016 02:05:00,10/19/2016 08:35:00,2,New flights,
1327009,152,824,10/19/2016 10:55:00,10/19/2016 15:30:00,48,New flights,
1327010,152,824,10/19/2016 12:45:00,10/19/2016 17:30:00,48,New flights,
1448567,1294,3863,10/19/2016 09:15:00,10/19/2016 18:55:00,2,New flights,
1326005,1046,3398,10/19/2016 22:35:00,10/20/2016 07:00:00,2,New flights,
1325869,217,1192,10/19/2016 02:00:00,10/19/2016 05:15:00,2,New flights,
1448570,1118,1587,10/19/2016 10:15:00,10/19/2016 19:05:00,2,New flights,
1448571,1046,3596,10/19/2016 22:35:00,10/21/2016 08:20:00,2,New flights,
1325966,1046,3596,10/19/2016 05:50:00,10/19/2016 22:30:00,2,New flights,
1325969,1046,3596,10/19/2016 01:50:00,10/19/2016 15:55:00,2,New flights,
1325970,1046,3596,10/19/2016 06:20:00,10/19/2016 22:30:00,2,New flights,
1325942,1046,4206,10/19/2016 06:45:00,10/19/2016 13:20:00,2,New flights,
1325946,1046,4206,10/19/2016 05:55:00,10/19/2016 15:10:00,48,New flights,
1325947,1046,4206,10/19/2016 06:25:00,10/19/2016 15:10:00,48,New flights,
